;pop_size;gen;px;pm;tour;;;;;;;;;pop_size;gen;;;;;;;;Best;Worst;Average
5;850;500;0.7;0.1;170;;;834,47003;;;;;;;;;;;;;;;;;
6;850;500;0.7;0.1;170;;;837,7307;;;;;;;;;;;;;;;;;
7;850;500;0.7;0.1;170;;;890,0613;;;;;;;;;;;;;;;;;
8;850;500;0.7;0.1;170;;;882,9849;;Best;Worst;Average;;;;;;;;;;;;;
9;850;500;0.7;0.1;170;;;829,2246;;797,87177;899,6379;857,053975;;;;;;;;;;;;;
0;850;550;0.7;0.1;170;;;867,2109;;;;;;;;;;;;;;;;;
1;850;550;0.7;0.1;170;;;887,7594;;;;;;;;;;;;;;;;;
2;850;550;0.7;0.1;170;;;844,37006;;;;;;;;;;;;;;;;;
3;850;550;0.7;0.1;170;;;850,7381;;;;;;;;;;;;;;;;;
4;850;550;0.7;0.1;170;;;847,49854;;;;;;;;;;;;;;;;;
5;850;550;0.7;0.1;170;;;874,32513;;;;;;;;;;;;;;;;;
6;850;550;0.7;0.1;170;;;979,89667;;;;;;;;;;;;;;;;;
7;850;550;0.7;0.1;170;;;938,72296;;;;;;;;;;;;;;;;;
8;850;550;0.7;0.1;170;;;889,1797;;Best;Worst;Average;;;;;;;;;;;;;
9;850;550;0.7;0.1;170;;;876,18634;;844,37006;979,89667;885,58878;;;;;;;;;;;;;
0;850;600;0.7;0.1;170;;;913,07733;;;;;;;;;;;;;;;;;
1;850;600;0.7;0.1;170;;;859,6616;;;;;;;;;;;;;;;;;
2;850;600;0.7;0.1;170;;;857,7494;;;;;;;;;;;;;;;;;
3;850;600;0.7;0.1;170;;;913,0108;;;;;;;;;;;;;;;;;
4;850;600;0.7;0.1;170;;;848,41504;;;;;;;;;;;;;;;;;
5;850;600;0.7;0.1;170;;;929,8864;;;;;;;;;;;;;;;;;
6;850;600;0.7;0.1;170;;;882,30634;;;;;;;;;;;;;;;;;
7;850;600;0.7;0.1;170;;;843,0673;;;;;;;;;;;;;;;;;
8;850;600;0.7;0.1;170;;;901,6512;;Best;Worst;Average;;;;;;;;;;;;;
9;850;600;0.7;0.1;170;;;866,1628;;843,0673;929,8864;881,498821;;;;;;;;;;;;;
0;850;650;0.7;0.1;170;;;905,3596;;;;;;;;;;;;;;;;;
1;850;650;0.7;0.1;170;;;864,8842;;;;;;;;;;;;;;;;;
2;850;650;0.7;0.1;170;;;839,6673;;;;;;;;;;;;;;;;;
3;850;650;0.7;0.1;170;;;882,86163;;;;;;;;;;;;;;;;;
4;850;650;0.7;0.1;170;;;828,1895;;;;;;;;;;;;;;;;;
5;850;650;0.7;0.1;170;;;819,57916;;;;;;;;;;;;;;;;;
6;850;650;0.7;0.1;170;;;889,88544;;;;;;;;;;;;;;;;;
7;850;650;0.7;0.1;170;;;926,29913;;;;;;;;;;;;;;;;;
8;850;650;0.7;0.1;170;;;898,6305;;Best;Worst;Average;;;;;;;;;;;;;
9;850;650;0.7;0.1;170;;;854,0296;;819,57916;926,29913;870,938606;;;;;;;;;;;;;
0;850;700;0.7;0.1;170;;;918,166;;;;;;;;;;;;;;;;;
1;850;700;0.7;0.1;170;;;885,1738;;;;;;;;;;;;;;;;;
2;850;700;0.7;0.1;170;;;951,9539;;;;;;;;;;;;;;;;;
3;850;700;0.7;0.1;170;;;823,7503;;;;;;;;;;;;;;;;;
4;850;700;0.7;0.1;170;;;830,7645;;;;;;;;;;;;;;;;;
5;850;700;0.7;0.1;170;;;852,18384;;;;;;;;;;;;;;;;;
6;850;700;0.7;0.1;170;;;832,7013;;;;;;;;;;;;;;;;;
7;850;700;0.7;0.1;170;;;911,4201;;;;;;;;;;;;;;;;;
8;850;700;0.7;0.1;170;;;815,55695;;Best;Worst;Average;;;;;;;;;;;;;
9;850;700;0.7;0.1;170;;;855,2109;;815,55695;951,9539;867,688159;;;;;;;;;;;;;
0;850;750;0.7;0.1;170;;;912,2634;;;;;;;;;;;;;;;;;
1;850;750;0.7;0.1;170;;;859,4781;;;;;;;;;;;;;;;;;
2;850;750;0.7;0.1;170;;;833,2029;;;;;;;;;;;;;;;;;
3;850;750;0.7;0.1;170;;;815,43146;;;;;;;;;;;;;;;;;
4;850;750;0.7;0.1;170;;;849,95496;;;;;;;;;;;;;;;;;
5;850;750;0.7;0.1;170;;;878,072;;;;;;;;;;;;;;;;;
6;850;750;0.7;0.1;170;;;905,37805;;;;;;;;;;;;;;;;;
7;850;750;0.7;0.1;170;;;876,6311;;;;;;;;;;;;;;;;;
8;850;750;0.7;0.1;170;;;842,9996;;Best;Worst;Average;;;;;;;;;;;;;
9;850;750;0.7;0.1;170;;;903,2909;;815,43146;912,2634;867,670247;;;;;;;;;;;;;
0;850;800;0.7;0.1;170;;;871,25616;;;;;;;;;;;;;;;;;
1;850;800;0.7;0.1;170;;;922,4292;;;;;;;;;;;;;;;;;
2;850;800;0.7;0.1;170;;;810,57355;;;;;;;;;;;;;;;;;
3;850;800;0.7;0.1;170;;;873,6382;;;;;;;;;;;;;;;;;
4;850;800;0.7;0.1;170;;;844,55994;;;;;;;;;;;;;;;;;
5;850;800;0.7;0.1;170;;;900,58527;;;;;;;;;;;;;;;;;
6;850;800;0.7;0.1;170;;;826,8144;;;;;;;;;;;;;;;;;
7;850;800;0.7;0.1;170;;;942,6432;;;;;;;;;;;;;;;;;
8;850;800;0.7;0.1;170;;;867,7996;;Best;Worst;Average;;;;;;;;;;;;;
9;850;800;0.7;0.1;170;;;836,80914;;810,57355;942,6432;869,710866;;;;;;;;;;;;;
0;850;850;0.7;0.1;170;;;821,1915;;;;;;;;;;;;;;;;;
1;850;850;0.7;0.1;170;;;842,49963;;;;;;;;;;;;;;;;;
2;850;850;0.7;0.1;170;;;896,3994;;;;;;;;;;;;;;;;;
3;850;850;0.7;0.1;170;;;933,3951;;;;;;;;;;;;;;;;;
4;850;850;0.7;0.1;170;;;893,66724;;;;;;;;;;;;;;;;;
5;850;850;0.7;0.1;170;;;846,25146;;;;;;;;;;;;;;;;;
6;850;850;0.7;0.1;170;;;835,1455;;;;;;;;;;;;;;;;;
7;850;850;0.7;0.1;170;;;868,1952;;;;;;;;;;;;;;;;;
8;850;850;0.7;0.1;170;;;870,648;;Best;Worst;Average;;;;;;;;;;;;;
9;850;850;0.7;0.1;170;;;837,5388;;821,1915;933,3951;864,493183;;;;;;;;;;;;;
0;850;900;0.7;0.1;170;;;841,1509;;;;;;;;;;;;;;;;;
1;850;900;0.7;0.1;170;;;872,60156;;;;;;;;;;;;;;;;;
2;850;900;0.7;0.1;170;;;811,069;;;;;;;;;;;;;;;;;
3;850;900;0.7;0.1;170;;;929,1762;;;;;;;;;;;;;;;;;
4;850;900;0.7;0.1;170;;;838,73047;;;;;;;;;;;;;;;;;
5;850;900;0.7;0.1;170;;;921,70056;;;;;;;;;;;;;;;;;
6;850;900;0.7;0.1;170;;;864,25134;;;;;;;;;;;;;;;;;
7;850;900;0.7;0.1;170;;;836,03394;;;;;;;;;;;;;;;;;
8;850;900;0.7;0.1;170;;;849,5951;;Best;Worst;Average;;;;;;;;;;;;;
9;850;900;0.7;0.1;170;;;909,6696;;811,069;929,1762;867,397867;;;;;;;;;;;;;
0;850;950;0.7;0.1;170;;;837,37;;;;;;;;;;;;;;;;;
1;850;950;0.7;0.1;170;;;857,73236;;;;;;;;;;;;;;;;;
2;850;950;0.7;0.1;170;;;869,7154;;;;;;;;;;;;;;;;;
3;850;950;0.7;0.1;170;;;851,55225;;;;;;;;;;;;;;;;;
4;850;950;0.7;0.1;170;;;876,687;;;;;;;;;;;;;;;;;
5;850;950;0.7;0.1;170;;;916,8702;;;;;;;;;;;;;;;;;
6;850;950;0.7;0.1;170;;;826,84204;;;;;;;;;;;;;;;;;
7;850;950;0.7;0.1;170;;;833,11676;;;;;;;;;;;;;;;;;
8;850;950;0.7;0.1;170;;;890,68695;;Best;Worst;Average;;;;;;;;;;;;;
9;850;950;0.7;0.1;170;;;857,411;;826,84204;916,8702;861,798396;;;;;;;;;;;;;
0;850;1000;0.7;0.1;170;;;835,43066;;;;;;;;;;;;;;;;;
1;850;1000;0.7;0.1;170;;;894,39856;;;;;;;;;;;;;;;;;
2;850;1000;0.7;0.1;170;;;889,39734;;;;;;;;;;;;;;;;;
3;850;1000;0.7;0.1;170;;;823,86884;;;;;;;;;;;;;;;;;
4;850;1000;0.7;0.1;170;;;895,66095;;;;;;;;;;;;;;;;;
5;850;1000;0.7;0.1;170;;;892,18536;;;;;;;;;;;;;;;;;
6;850;1000;0.7;0.1;170;;;860,6464;;;;;;;;;;;;;;;;;
7;850;1000;0.7;0.1;170;;;893,0471;;;;;;;;;;;;;;;;;
8;850;1000;0.7;0.1;170;;;847,5356;;Best;Worst;Average;;;;;;;;;;;;;
9;850;1000;0.7;0.1;170;;;865,2712;;823,86884;895,66095;869,744201;;;;;;;;;;;;;
0;900;100;0.7;0.1;180;;;875,1676;;;;;;;;;;;;;;;;;
1;900;100;0.7;0.1;180;;;881,07056;;;;;;;;;;;;;;;;;
2;900;100;0.7;0.1;180;;;830,7645;;;;;;;;;;;;;;;;;
3;900;100;0.7;0.1;180;;;892,0079;;;;;;;;;;;;;;;;;
4;900;100;0.7;0.1;180;;;825,1701;;;;;;;;;;;;;;;;;
5;900;100;0.7;0.1;180;;;887,5312;;;;;;;;;;;;;;;;;
6;900;100;0.7;0.1;180;;;908,3354;;;;;;;;;;;;;;;;;
7;900;100;0.7;0.1;180;;;852,983;;;;;;;;;;;;;;;;;
8;900;100;0.7;0.1;180;;;946,1247;;Best;Worst;Average;;;;;;;;;;;;;
9;900;100;0.7;0.1;180;;;893,18054;;825,1701;946,1247;879,23355;;;;;;;;;;;;;
0;900;150;0.7;0.1;180;;;904,8612;;;;;;;;;;;;;;;;;
1;900;150;0.7;0.1;180;;;917,65753;;;;;;;;;;;;;;;;;
2;900;150;0.7;0.1;180;;;906,0724;;;;;;;;;;;;;;;;;
3;900;150;0.7;0.1;180;;;965,93567;;;;;;;;;;;;;;;;;
4;900;150;0.7;0.1;180;;;833,5646;;;;;;;;;;;;;;;;;
5;900;150;0.7;0.1;180;;;946,80524;;;;;;;;;;;;;;;;;
6;900;150;0.7;0.1;180;;;955,376;;;;;;;;;;;;;;;;;
7;900;150;0.7;0.1;180;;;920,04254;;;;;;;;;;;;;;;;;
8;900;150;0.7;0.1;180;;;908,93176;;Best;Worst;Average;;;;;;;;;;;;;
9;900;150;0.7;0.1;180;;;844,4259;;833,5646;965,93567;910,367284;;;;;;;;;;;;;
0;900;200;0.7;0.1;180;;;851,7078;;;;;;;;;;;;;;;;;
1;900;200;0.7;0.1;180;;;861,69574;;;;;;;;;;;;;;;;;
2;900;200;0.7;0.1;180;;;811,7958;;;;;;;;;;;;;;;;;
3;900;200;0.7;0.1;180;;;873,2531;;;;;;;;;;;;;;;;;
4;900;200;0.7;0.1;180;;;827,38135;;;;;;;;;;;;;;;;;
5;900;200;0.7;0.1;180;;;837,36237;;;;;;;;;;;;;;;;;
6;900;200;0.7;0.1;180;;;858,7969;;;;;;;;;;;;;;;;;
7;900;200;0.7;0.1;180;;;856,4502;;;;;;;;;;;;;;;;;
8;900;200;0.7;0.1;180;;;865,2851;;Best;Worst;Average;;;;;;;;;;;;;
9;900;200;0.7;0.1;180;;;894,2462;;811,7958;894,2462;853,797456;;;;;;;;;;;;;
0;900;250;0.7;0.1;180;;;843,5366;;;;;;;;;;;;;;;;;
1;900;250;0.7;0.1;180;;;885,0081;;;;;;;;;;;;;;;;;
2;900;250;0.7;0.1;180;;;845,29016;;;;;;;;;;;;;;;;;
3;900;250;0.7;0.1;180;;;868,2262;;;;;;;;;;;;;;;;;
4;900;250;0.7;0.1;180;;;904,09094;;;;;;;;;;;;;;;;;
5;900;250;0.7;0.1;180;;;905,768;;;;;;;;;;;;;;;;;
6;900;250;0.7;0.1;180;;;935,1762;;;;;;;;;;;;;;;;;
7;900;250;0.7;0.1;180;;;811,1895;;;;;;;;;;;;;;;;;
8;900;250;0.7;0.1;180;;;855,81055;;Best;Worst;Average;;;;;;;;;;;;;
9;900;250;0.7;0.1;180;;;855,3958;;811,1895;935,1762;870,949205;;;;;;;;;;;;;
0;900;300;0.7;0.1;180;;;878,119;;;;;;;;;;;;;;;;;
1;900;300;0.7;0.1;180;;;901,4737;;;;;;;;;;;;;;;;;
2;900;300;0.7;0.1;180;;;810,6941;;;;;;;;;;;;;;;;;
3;900;300;0.7;0.1;180;;;865,0844;;;;;;;;;;;;;;;;;
4;900;300;0.7;0.1;180;;;840,4062;;;;;;;;;;;;;;;;;
5;900;300;0.7;0.1;180;;;875,5261;;;;;;;;;;;;;;;;;
6;900;300;0.7;0.1;180;;;859,9708;;;;;;;;;;;;;;;;;
7;900;300;0.7;0.1;180;;;834,5498;;;;;;;;;;;;;;;;;
8;900;300;0.7;0.1;180;;;853,8938;;Best;Worst;Average;;;;;;;;;;;;;
9;900;300;0.7;0.1;180;;;977,34216;;810,6941;977,34216;869,706006;;;;;;;;;;;;;
0;900;350;0.7;0.1;180;;;851,4121;;;;;;;;;;;;;;;;;
1;900;350;0.7;0.1;180;;;836,3186;;;;;;;;;;;;;;;;;
2;900;350;0.7;0.1;180;;;916,2595;;;;;;;;;;;;;;;;;
3;900;350;0.7;0.1;180;;;868,7309;;;;;;;;;;;;;;;;;
4;900;350;0.7;0.1;180;;;807,8428;;;;;;;;;;;;;;;;;
5;900;350;0.7;0.1;180;;;826,3298;;;;;;;;;;;;;;;;;
6;900;350;0.7;0.1;180;;;913,20807;;;;;;;;;;;;;;;;;
7;900;350;0.7;0.1;180;;;840,6536;;;;;;;;;;;;;;;;;
8;900;350;0.7;0.1;180;;;836,4382;;Best;Worst;Average;;;;;;;;;;;;;
9;900;350;0.7;0.1;180;;;817,03845;;807,8428;916,2595;851,423202;;;;;;;;;;;;;
0;900;400;0.7;0.1;180;;;830,6575;;;;;;;;;;;;;;;;;
1;900;400;0.7;0.1;180;;;847,0934;;;;;;;;;;;;;;;;;
2;900;400;0.7;0.1;180;;;812,3229;;;;;;;;;;;;;;;;;
3;900;400;0.7;0.1;180;;;823,4657;;;;;;;;;;;;;;;;;
4;900;400;0.7;0.1;180;;;846,6123;;;;;;;;;;;;;;;;;
5;900;400;0.7;0.1;180;;;863,11017;;;;;;;;;;;;;;;;;
6;900;400;0.7;0.1;180;;;861,06067;;;;;;;;;;;;;;;;;
7;900;400;0.7;0.1;180;;;817,90265;;;;;;;;;;;;;;;;;
8;900;400;0.7;0.1;180;;;864,65045;;Best;Worst;Average;;;;;;;;;;;;;
9;900;400;0.7;0.1;180;;;893,06226;;812,3229;893,06226;845,9938;;;;;;;;;;;;;
0;900;450;0.7;0.1;180;;;838,6832;;;;;;;;;;;;;;;;;
1;900;450;0.7;0.1;180;;;837,6725;;;;;;;;;;;;;;;;;
2;900;450;0.7;0.1;180;;;866,1814;;;;;;;;;;;;;;;;;
3;900;450;0.7;0.1;180;;;852,7194;;;;;;;;;;;;;;;;;
4;900;450;0.7;0.1;180;;;900,2982;;;;;;;;;;;;;;;;;
5;900;450;0.7;0.1;180;;;837,75037;;;;;;;;;;;;;;;;;
6;900;450;0.7;0.1;180;;;878,9258;;;;;;;;;;;;;;;;;
7;900;450;0.7;0.1;180;;;834,14966;;;;;;;;;;;;;;;;;
8;900;450;0.7;0.1;180;;;836,3872;;Best;Worst;Average;;;;;;;;;;;;;
9;900;450;0.7;0.1;180;;;840,3703;;834,14966;900,2982;852,313803;;;;;;;;;;;;;
0;900;500;0.7;0.1;180;;;857,34827;;;;;;;;;;;;;;;;;
1;900;500;0.7;0.1;180;;;819,57916;;;;;;;;;;;;;;;;;
2;900;500;0.7;0.1;180;;;882,001;;;;;;;;;;;;;;;;;
3;900;500;0.7;0.1;180;;;832,5237;;;;;;;;;;;;;;;;;
4;900;500;0.7;0.1;180;;;876,86395;;;;;;;;;;;;;;;;;
5;900;500;0.7;0.1;180;;;885,8083;;;;;;;;;;;;;;;;;
6;900;500;0.7;0.1;180;;;840,42474;;;;;;;;;;;;;;;;;
7;900;500;0.7;0.1;180;;;802,0561;;;;;;;;;;;;;;;;;
8;900;500;0.7;0.1;180;;;833,11676;;Best;Worst;Average;;;;;;;;;;;;;
9;900;500;0.7;0.1;180;;;834,59863;;802,0561;885,8083;846,432061;;;;;;;;;;;;;
0;900;550;0.7;0.1;180;;;855,5374;;;;;;;;;;;;;;;;;
1;900;550;0.7;0.1;180;;;860,6754;;;;;;;;;;;;;;;;;
2;900;550;0.7;0.1;180;;;803,31104;;;;;;;;;;;;;;;;;
3;900;550;0.7;0.1;180;;;837,8551;;;;;;;;;;;;;;;;;
4;900;550;0.7;0.1;180;;;878,11725;;;;;;;;;;;;;;;;;
5;900;550;0.7;0.1;180;;;952,8634;;;;;;;;;;;;;;;;;
6;900;550;0.7;0.1;180;;;834,2264;;;;;;;;;;;;;;;;;
7;900;550;0.7;0.1;180;;;810,5735;;;;;;;;;;;;;;;;;
8;900;550;0.7;0.1;180;;;856,6029;;Best;Worst;Average;;;;;;;;;;;;;
9;900;550;0.7;0.1;180;;;841,1722;;803,31104;952,8634;853,093459;;;;;;;;;;;;;
0;900;600;0.7;0.1;180;;;812,78284;;;;;;;;;;;;;;;;;
1;900;600;0.7;0.1;180;;;902,96967;;;;;;;;;;;;;;;;;
2;900;600;0.7;0.1;180;;;836,8092;;;;;;;;;;;;;;;;;
3;900;600;0.7;0.1;180;;;856,4974;;;;;;;;;;;;;;;;;
4;900;600;0.7;0.1;180;;;977,9141;;;;;;;;;;;;;;;;;
5;900;600;0.7;0.1;180;;;899,41187;;;;;;;;;;;;;;;;;
6;900;600;0.7;0.1;180;;;857,09863;;;;;;;;;;;;;;;;;
7;900;600;0.7;0.1;180;;;822,87054;;;;;;;;;;;;;;;;;
8;900;600;0.7;0.1;180;;;859,2811;;Best;Worst;Average;;;;;;;;;;;;;
9;900;600;0.7;0.1;180;;;914,46124;;812,78284;977,9141;874,009659;;;;;;;;;;;;;
0;900;650;0.7;0.1;180;;;855,4778;;;;;;;;;;;;;;;;;
1;900;650;0.7;0.1;180;;;903,15955;;;;;;;;;;;;;;;;;
2;900;650;0.7;0.1;180;;;877,13245;;;;;;;;;;;;;;;;;
3;900;650;0.7;0.1;180;;;814,3636;;;;;;;;;;;;;;;;;
4;900;650;0.7;0.1;180;;;849,09283;;;;;;;;;;;;;;;;;
5;900;650;0.7;0.1;180;;;857,3574;;;;;;;;;;;;;;;;;
6;900;650;0.7;0.1;180;;;855,9145;;;;;;;;;;;;;;;;;
7;900;650;0.7;0.1;180;;;860,74;;;;;;;;;;;;;;;;;
8;900;650;0.7;0.1;180;;;829,4113;;Best;Worst;Average;;;;;;;;;;;;;
9;900;650;0.7;0.1;180;;;859,64374;;814,3636;903,15955;856,229317;;;;;;;;;;;;;
0;900;700;0.7;0.1;180;;;842,2615;;;;;;;;;;;;;;;;;
1;900;700;0.7;0.1;180;;;1016,56885;;;;;;;;;;;;;;;;;
2;900;700;0.7;0.1;180;;;855,9396;;;;;;;;;;;;;;;;;
3;900;700;0.7;0.1;180;;;884,76;;;;;;;;;;;;;;;;;
4;900;700;0.7;0.1;180;;;852,76483;;;;;;;;;;;;;;;;;
5;900;700;0.7;0.1;180;;;911,2249;;;;;;;;;;;;;;;;;
6;900;700;0.7;0.1;180;;;847,0411;;;;;;;;;;;;;;;;;
7;900;700;0.7;0.1;180;;;849,1878;;;;;;;;;;;;;;;;;
8;900;700;0.7;0.1;180;;;895,97156;;Best;Worst;Average;;;;;;;;;;;;;
9;900;700;0.7;0.1;180;;;863,4806;;842,2615;1016,56885;881,920074;;;;;;;;;;;;;
0;900;750;0.7;0.1;180;;;885,68677;;;;;;;;;;;;;;;;;
1;900;750;0.7;0.1;180;;;854,41016;;;;;;;;;;;;;;;;;
2;900;750;0.7;0.1;180;;;852,63916;;;;;;;;;;;;;;;;;
3;900;750;0.7;0.1;180;;;847,6883;;;;;;;;;;;;;;;;;
4;900;750;0.7;0.1;180;;;848,46295;;;;;;;;;;;;;;;;;
5;900;750;0.7;0.1;180;;;861,44965;;;;;;;;;;;;;;;;;
6;900;750;0.7;0.1;180;;;832,0543;;;;;;;;;;;;;;;;;
7;900;750;0.7;0.1;180;;;830,8929;;;;;;;;;;;;;;;;;
8;900;750;0.7;0.1;180;;;844,52045;;Best;Worst;Average;;;;;;;;;;;;;
9;900;750;0.7;0.1;180;;;840,1934;;830,8929;885,68677;849,799804;;;;;;;;;;;;;
0;900;800;0.7;0.1;180;;;850,20105;;;;;;;;;;;;;;;;;
1;900;800;0.7;0.1;180;;;851,24603;;;;;;;;;;;;;;;;;
2;900;800;0.7;0.1;180;;;846,68567;;;;;;;;;;;;;;;;;
3;900;800;0.7;0.1;180;;;832,63354;;;;;;;;;;;;;;;;;
4;900;800;0.7;0.1;180;;;875,74445;;;;;;;;;;;;;;;;;
5;900;800;0.7;0.1;180;;;841,49066;;;;;;;;;;;;;;;;;
6;900;800;0.7;0.1;180;;;841,2218;;;;;;;;;;;;;;;;;
7;900;800;0.7;0.1;180;;;893,111;;;;;;;;;;;;;;;;;
8;900;800;0.7;0.1;180;;;840,4062;;Best;Worst;Average;;;;;;;;;;;;;
9;900;800;0.7;0.1;180;;;885,29034;;832,63354;893,111;855,803074;;;;;;;;;;;;;
0;900;850;0.7;0.1;180;;;849,60846;;;;;;;;;;;;;;;;;
1;900;850;0.7;0.1;180;;;811,1895;;;;;;;;;;;;;;;;;
2;900;850;0.7;0.1;180;;;886,27094;;;;;;;;;;;;;;;;;
3;900;850;0.7;0.1;180;;;820,34753;;;;;;;;;;;;;;;;;
4;900;850;0.7;0.1;180;;;871,7239;;;;;;;;;;;;;;;;;
5;900;850;0.7;0.1;180;;;845,1175;;;;;;;;;;;;;;;;;
6;900;850;0.7;0.1;180;;;844,13495;;;;;;;;;;;;;;;;;
7;900;850;0.7;0.1;180;;;867,51044;;;;;;;;;;;;;;;;;
8;900;850;0.7;0.1;180;;;922,51556;;Best;Worst;Average;;;;;;;;;;;;;
9;900;850;0.7;0.1;180;;;924,3762;;811,1895;924,3762;864,279498;;;;;;;;;;;;;
0;900;900;0.7;0.1;180;;;837,54047;;;;;;;;;;;;;;;;;
1;900;900;0.7;0.1;180;;;879,6784;;;;;;;;;;;;;;;;;
2;900;900;0.7;0.1;180;;;877,5064;;;;;;;;;;;;;;;;;
3;900;900;0.7;0.1;180;;;846,7447;;;;;;;;;;;;;;;;;
4;900;900;0.7;0.1;180;;;875,27496;;;;;;;;;;;;;;;;;
5;900;900;0.7;0.1;180;;;860,1635;;;;;;;;;;;;;;;;;
6;900;900;0.7;0.1;180;;;870,1289;;;;;;;;;;;;;;;;;
7;900;900;0.7;0.1;180;;;837,53876;;;;;;;;;;;;;;;;;
8;900;900;0.7;0.1;180;;;895,85486;;Best;Worst;Average;;;;;;;;;;;;;
9;900;900;0.7;0.1;180;;;850,663;;837,53876;895,85486;863,109395;;;;;;;;;;;;;
0;900;950;0.7;0.1;180;;;984,87604;;;;;;;;;;;;;;;;;
1;900;950;0.7;0.1;180;;;875,58;;;;;;;;;;;;;;;;;
2;900;950;0.7;0.1;180;;;814,88275;;;;;;;;;;;;;;;;;
3;900;950;0.7;0.1;180;;;891,4051;;;;;;;;;;;;;;;;;
4;900;950;0.7;0.1;180;;;887,5485;;;;;;;;;;;;;;;;;
5;900;950;0.7;0.1;180;;;842,72656;;;;;;;;;;;;;;;;;
6;900;950;0.7;0.1;180;;;857,91406;;;;;;;;;;;;;;;;;
7;900;950;0.7;0.1;180;;;872,6614;;;;;;;;;;;;;;;;;
8;900;950;0.7;0.1;180;;;842,91943;;Best;Worst;Average;;;;;;;;;;;;;
9;900;950;0.7;0.1;180;;;848,5938;;814,88275;984,87604;871,910764;;;;;;;;;;;;;
0;900;1000;0.7;0.1;180;;;804,03784;;;;;;;;;;;;;;;;;
1;900;1000;0.7;0.1;180;;;934,30194;;;;;;;;;;;;;;;;;
2;900;1000;0.7;0.1;180;;;814,9046;;;;;;;;;;;;;;;;;
3;900;1000;0.7;0.1;180;;;912,7508;;;;;;;;;;;;;;;;;
4;900;1000;0.7;0.1;180;;;866,60284;;;;;;;;;;;;;;;;;
5;900;1000;0.7;0.1;180;;;946,3186;;;;;;;;;;;;;;;;;
6;900;1000;0.7;0.1;180;;;899,10065;;;;;;;;;;;;;;;;;
7;900;1000;0.7;0.1;180;;;828,70013;;;;;;;;;;;;;;;;;
8;900;1000;0.7;0.1;180;;;910,93994;;Best;Worst;Average;;;;;;;;;;;;;
9;900;1000;0.7;0.1;180;;;848,75726;;804,03784;946,3186;876,64146;;;;;;;;;;;;;
0;950;100;0.7;0.1;190;;;848,06366;;;;;;;;;;;;;;;;;
1;950;100;0.7;0.1;190;;;871,0129;;;;;;;;;;;;;;;;;
2;950;100;0.7;0.1;190;;;878,63257;;;;;;;;;;;;;;;;;
3;950;100;0.7;0.1;190;;;848,5139;;;;;;;;;;;;;;;;;
4;950;100;0.7;0.1;190;;;832,65497;;;;;;;;;;;;;;;;;
5;950;100;0.7;0.1;190;;;837,53217;;;;;;;;;;;;;;;;;
6;950;100;0.7;0.1;190;;;893,2291;;;;;;;;;;;;;;;;;
7;950;100;0.7;0.1;190;;;818,6973;;;;;;;;;;;;;;;;;
8;950;100;0.7;0.1;190;;;909,41406;;Best;Worst;Average;;;;;;;;;;;;;
9;950;100;0.7;0.1;190;;;812,78284;;812,78284;909,41406;855,053347;;;;;;;;;;;;;
0;950;150;0.7;0.1;190;;;836,38214;;;;;;;;;;;;;;;;;
1;950;150;0.7;0.1;190;;;926,3312;;;;;;;;;;;;;;;;;
2;950;150;0.7;0.1;190;;;824,76965;;;;;;;;;;;;;;;;;
3;950;150;0.7;0.1;190;;;877,06757;;;;;;;;;;;;;;;;;
4;950;150;0.7;0.1;190;;;911,7335;;;;;;;;;;;;;;;;;
5;950;150;0.7;0.1;190;;;879,6888;;;;;;;;;;;;;;;;;
6;950;150;0.7;0.1;190;;;942,6951;;;;;;;;;;;;;;;;;
7;950;150;0.7;0.1;190;;;841,4272;;;;;;;;;;;;;;;;;
8;950;150;0.7;0.1;190;;;903,0588;;Best;Worst;Average;;;;;;;;;;;;;
9;950;150;0.7;0.1;190;;;845,93207;;824,76965;942,6951;878,908603;;;;;;;;;;;;;
0;950;200;0.7;0.1;190;;;843,286;;;;;;;;;;;;;;;;;
1;950;200;0.7;0.1;190;;;881,5678;;;;;;;;;;;;;;;;;
2;950;200;0.7;0.1;190;;;859,514;;;;;;;;;;;;;;;;;
3;950;200;0.7;0.1;190;;;851,53235;;;;;;;;;;;;;;;;;
4;950;200;0.7;0.1;190;;;841,0495;;;;;;;;;;;;;;;;;
5;950;200;0.7;0.1;190;;;969,4363;;;;;;;;;;;;;;;;;
6;950;200;0.7;0.1;190;;;902,2577;;;;;;;;;;;;;;;;;
7;950;200;0.7;0.1;190;;;825,2554;;;;;;;;;;;;;;;;;
8;950;200;0.7;0.1;190;;;906,02234;;Best;Worst;Average;;;;;;;;;;;;;
9;950;200;0.7;0.1;190;;;838,2273;;825,2554;969,4363;871,814869;;;;;;;;;;;;;
0;950;250;0.7;0.1;190;;;836,51184;;;;;;;;;;;;;;;;;
1;950;250;0.7;0.1;190;;;850,80286;;;;;;;;;;;;;;;;;
2;950;250;0.7;0.1;190;;;844,6291;;;;;;;;;;;;;;;;;
3;950;250;0.7;0.1;190;;;844,1138;;;;;;;;;;;;;;;;;
4;950;250;0.7;0.1;190;;;852,96857;;;;;;;;;;;;;;;;;
5;950;250;0.7;0.1;190;;;913,5441;;;;;;;;;;;;;;;;;
6;950;250;0.7;0.1;190;;;871,73645;;;;;;;;;;;;;;;;;
7;950;250;0.7;0.1;190;;;836,8612;;;;;;;;;;;;;;;;;
